set_id,till,site,rot2,year,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,TTsum
1003,normal,ames,sc,2012,200.664,0,7.9,7.9,1565.137,137,195,244,4.712,935.299,425.382,1.728,1.995,1.774,1846.176,90.7,1.2,0.344,0.341,NA
1003,normal,ames,sc,2014,185.326,0,7.9,7.764,1267.008,134,203,262,3.248,710.109,234.446,1.994,1.854,1.809,1109.307,319.9,4.1,0.352,0.34,NA
1003,normal,ames,sc,2016,212.926,0,8.6,8.415,1585.431,127,192,243,5.246,765.818,307.339,1.987,1.93,1.745,1519.947,326.7,4,0.351,0.3,NA
1003,reduced,ames,cc,2001,198.568,0,6.5,5.75,1507.841,134,199,248,4.099,562.11,279.905,1.994,1.914,1.728,1395.276,5210.5,46.5,0.345,0.362,NA
1003,reduced,ames,cc,2002,231.429,0,7.9,7.082,1503.218,130,195,248,4.496,629.656,327.979,1.994,1.919,1.778,1346.817,4120,35.1,0.34,0.356,NA
1003,reduced,ames,cc,2003,179.374,0,7.8,5.836,1142.64,126,198,254,2.792,575.86,292.851,1.993,1.868,1.745,1203.798,5308.8,45.6,0.349,0.346,NA
1003,reduced,ames,cc,2004,253.536,0,8,7.529,1420.377,127,200,266,3.641,524.193,272.092,1.994,1.877,1.848,1181.048,5993.3,51.5,0.347,0.36,NA
1003,reduced,ames,cc,2005,239.517,0,8,6.988,1508.802,131,199,253,4.627,636.202,365.449,1.994,1.909,1.757,1341.412,5023.1,43.2,0.348,0.348,NA
1003,reduced,ames,cc,2006,235.55,0,8,7.71,1538.156,138,201,256,4.746,536.565,335.097,1.992,1.946,1.774,1518.415,7029.8,61.4,0.357,0.357,NA
1003,reduced,ames,cc,2007,214.981,0,8,6.97,1524.531,139,202,256,4.744,563.297,315.551,1.993,1.907,1.789,1325.063,5710.6,48.8,0.35,0.378,NA
1003,reduced,ames,cc,2008,200.657,0,7.4,6.211,1168.731,142,211,278,3.409,546.117,274.679,1.994,1.817,1.792,1027.977,5977.7,50.8,0.355,0.384,NA
1003,reduced,ames,cc,2009,229.64,0,8,7.001,1519.219,133,203,266,3.844,478.948,259.676,1.994,1.895,1.852,1221.753,6701.6,57.6,0.358,0.366,NA
1003,reduced,ames,cc,2010,131.139,0,8,6.718,917.456,127,195,243,2.01,510.789,177.725,1.994,1.743,1.733,708.623,5302.3,45.6,0.35,0.354,NA
1003,reduced,ames,cc,2011,205.598,0,7.9,7.41,1488.011,139,204,260,4.124,559.682,249.933,1.994,1.914,1.77,1407.85,3538.8,28.8,0.351,0.346,NA
1003,reduced,ames,cc,2012,196.91,0,7.9,7.739,1531.467,137,195,244,4.433,675.513,412.032,1.888,1.966,1.768,1674.329,4820.8,42.4,0.347,0.371,NA
1003,reduced,ames,cc,2013,137.969,0,7.9,6.168,1509.5,150,211,265,4.215,520.37,322.976,1.986,1.93,1.844,1433.538,6751.4,61.5,0.339,0.372,NA
1003,reduced,ames,cc,2014,130.438,0,7.9,6.479,1056.906,134,205,265,1.823,420.943,157.151,1.994,1.76,1.8,758.146,8129.2,77.6,0.352,0.384,NA
1003,reduced,ames,cc,2015,218.735,0,8.9,8.581,1303.5,141,206,263,4.401,659.566,283.544,1.993,1.864,1.862,1118.727,1843.5,15.4,0.376,0.341,NA
1003,reduced,ames,cc,2016,211.205,0,8.6,7.882,1510.942,127,192,243,5.058,582.035,296.726,1.994,1.9,1.737,1237.102,4538.7,37.9,0.352,0.346,NA
1003,reduced,ames,sc,2001,211.94,0,7.5,7.325,1550.043,134,199,248,4.806,716.322,306.932,1.991,1.95,1.743,1615.72,626.3,6.6,0.347,0.34,NA
1003,reduced,ames,sc,2003,204.976,0,7.8,6.424,1307.722,126,198,253,3.386,701.981,342.713,1.988,1.902,1.745,1369.812,2913.7,31.2,0.35,0.337,NA
1003,reduced,ames,sc,2005,252.32,0,8,7.758,1547.53,131,199,253,5.179,820.924,388.86,1.987,1.954,1.769,1622.021,1068.8,15.6,0.348,0.322,NA
1003,reduced,ames,sc,2007,220.837,0,8,7.812,1572.278,139,203,256,5.205,765.327,334.796,1.987,1.957,1.803,1582.944,922.7,12.5,0.35,0.359,NA
1003,reduced,ames,sc,2009,238.143,0,8,7.821,1512.554,133,203,266,4.628,713.583,279.847,1.994,1.95,1.867,1538.789,801.7,9.3,0.358,0.336,NA
1003,reduced,ames,sc,2011,210.421,0,7.9,7.646,1500.252,139,204,260,4.334,635.072,255.247,1.994,1.928,1.774,1520.687,1788.2,19.1,0.351,0.334,NA
1003,reduced,ames,sc,2013,149.212,0,7.9,7.391,1557.913,150,211,265,4.793,762.385,347.933,1.922,1.974,1.864,1671.548,1239.1,13.6,0.337,0.338,NA
1003,reduced,ames,sc,2015,221.917,0,8.9,8.729,1511.062,141,206,263,4.68,761.138,290.427,1.993,1.884,1.867,1292.12,566,6.8,0.376,0.318,NA
1003,reduced,ames,sc,2002,235.464,0,7.9,7.771,1520.899,130,195,248,4.876,762.385,342.567,1.991,1.953,1.787,1588.133,1205.2,14.1,0.34,0.343,NA
1003,reduced,ames,sc,2004,259.284,0,8,7.96,1504.508,127,201,266,4.255,677.105,291.956,1.994,1.923,1.862,1380.594,1608.2,18.9,0.347,0.348,NA
1003,reduced,ames,sc,2006,233.733,0,8,8,1600.497,138,201,256,4.873,740.334,341.593,1.96,1.98,1.783,1773.85,985.3,11.5,0.356,0.339,NA
1003,reduced,ames,sc,2008,224.605,0,7.4,7.048,1338.311,142,211,279,4.107,745.24,311.608,1.994,1.855,1.806,1178.633,1160.8,12.9,0.355,0.359,NA
1003,reduced,ames,sc,2010,161.597,0,8,7.558,958.777,127,195,243,2.669,629.951,223.455,1.994,1.783,1.743,842.666,2026.5,24.7,0.35,0.343,NA
1003,reduced,ames,sc,2012,200.736,0,7.9,7.9,1564.678,137,195,244,4.718,899.33,425.673,1.733,1.995,1.774,1833.216,215.5,2.7,0.345,0.346,NA
1003,reduced,ames,sc,2014,176.538,0,7.9,7.644,1192.938,134,203,262,2.926,647.557,222.836,1.994,1.833,1.802,1002.168,1156.3,14,0.353,0.349,NA
1003,reduced,ames,sc,2016,213.17,0,8.6,8.385,1578.074,127,192,243,5.262,727.932,307.085,1.992,1.926,1.744,1480.386,779,9.6,0.352,0.315,NA
1004,normal,ames,cc,2001,210.542,0,6.5,6.5,1534.202,134,199,248,4.471,635.735,293.824,1.994,1.93,1.734,1487.07,2987.7,27.5,0.347,0.357,NA
1004,normal,ames,cc,2002,235.726,0,7.9,7.9,1516.277,130,195,248,4.882,730.432,342.172,1.992,1.944,1.786,1503.9,1743.1,14.9,0.339,0.348,NA
1004,normal,ames,cc,2003,183.931,0,7.8,5.625,1259.92,126,198,253,2.845,649.793,310.521,1.991,1.888,1.743,1289.016,3769.5,32.4,0.349,0.343,NA
1004,normal,ames,cc,2004,258.481,0,8,8,1501.579,127,201,266,4.17,661.391,289.852,1.994,1.915,1.857,1345.935,1961.8,17.1,0.346,0.352,NA
1004,normal,ames,cc,2005,253.374,0,8,7.961,1530.78,131,199,253,5.128,752.089,385.92,1.992,1.939,1.763,1510.23,2261.3,19.5,0.347,0.336,NA
1004,normal,ames,cc,2006,236.87,0,8,8,1584.493,138,201,256,4.999,672.104,343.806,1.974,1.972,1.779,1688.713,2796.6,24.3,0.354,0.351,NA
1004,normal,ames,cc,2007,220.795,0,8,7.94,1561.946,139,203,256,5.193,709.475,333.473,1.99,1.948,1.798,1503.374,1986.4,17.6,0.349,0.367,NA
1004,normal,ames,cc,2008,212.531,0,7.4,6.413,1279.129,142,211,279,3.778,673.102,296.694,1.994,1.841,1.803,1132.893,2593.8,22.8,0.355,0.371,NA
1004,normal,ames,cc,2009,238.534,0,8,8,1505.859,133,203,266,4.444,601.835,276.717,1.994,1.924,1.859,1370.396,3263.1,28,0.357,0.356,NA
1004,normal,ames,cc,2010,167.336,0,8,8,962.247,127,195,243,2.815,649.275,231.727,1.994,1.785,1.742,852.908,1679.7,14.4,0.349,0.341,NA
1004,normal,ames,cc,2011,212.707,0,7.9,7.9,1512.093,139,204,260,4.359,620.781,255.994,1.994,1.923,1.772,1485.943,2160.9,17.4,0.349,0.339,NA
1004,normal,ames,cc,2012,200.295,0,7.9,7.9,1561.818,137,195,244,4.673,839.464,423.827,1.765,1.991,1.773,1797.821,1029.3,9,0.344,0.356,NA
1004,normal,ames,cc,2013,150.781,0,7.9,7.627,1550.228,150,211,265,4.841,692.714,348.05,1.94,1.965,1.861,1602.105,2692.7,26.5,0.335,0.355,NA
1004,normal,ames,cc,2014,168.67,0,7.9,7.9,1099.69,134,203,262,2.706,578.034,211.4,1.994,1.815,1.797,903.663,2596.4,26.9,0.352,0.362,NA
1004,normal,ames,cc,2015,220.471,0,8.9,8.9,1363.3,141,206,263,4.577,716.893,288.081,1.993,1.871,1.864,1203.865,1159,9.6,0.375,0.333,NA
1004,normal,ames,cc,2016,213.362,0,8.6,8.6,1562.263,127,192,243,5.278,697.34,307.128,1.994,1.92,1.742,1396.034,1592.3,13.3,0.351,0.332,NA
1004,normal,ames,sc,2001,211.291,0,7.5,7.5,1548.526,134,199,248,4.844,726.932,307.872,1.991,1.949,1.743,1631.399,487.9,5.2,0.347,0.337,NA
1004,normal,ames,sc,2003,233.56,0,7.8,7.8,1502.462,126,198,253,4.278,809.595,382.711,1.981,1.939,1.752,1549.288,816.2,8.3,0.349,0.315,NA
1004,normal,ames,sc,2005,256.164,0,8,8,1567.028,131,199,253,5.365,873.738,396.003,1.978,1.964,1.771,1703.775,324.2,5.4,0.347,0.31,NA
1004,normal,ames,sc,2007,221.511,0,8,7.98,1576.751,139,203,256,5.25,825.01,336.848,1.984,1.962,1.805,1637.813,324.1,4.4,0.349,0.347,NA
1004,normal,ames,sc,2009,239.227,0,8,8,1517.537,133,203,266,4.725,752.801,282.275,1.994,1.958,1.869,1584.792,336,4.1,0.357,0.329,NA
1004,normal,ames,sc,2011,215.318,0,7.9,7.9,1509.299,139,204,260,4.553,679.891,259.737,1.994,1.941,1.776,1576.754,850.2,9.4,0.349,0.323,NA
1004,normal,ames,sc,2013,152.74,0,7.9,7.9,1563.619,150,211,265,4.904,826.406,352.741,1.9,1.98,1.865,1721.365,412.4,4.5,0.334,0.315,NA
1004,normal,ames,sc,2015,222.97,0,8.9,8.9,1511.341,141,206,263,4.772,805.917,292.819,1.993,1.891,1.868,1327.56,250.6,3.1,0.375,0.304,NA
1004,normal,ames,sc,2002,236.346,0,7.9,7.9,1527.922,130,195,248,4.935,809.952,345.38,1.986,1.961,1.789,1668.371,477.2,5.6,0.339,0.336,NA
1004,normal,ames,sc,2004,260.381,0,8,8,1521.718,127,201,266,4.366,748.299,295.242,1.994,1.937,1.866,1474.743,420.9,5,0.346,0.34,NA
1004,normal,ames,sc,2006,232.95,0,8,8,1603.337,138,201,256,4.825,778.241,340.886,1.954,1.983,1.783,1805.06,433.1,5.2,0.355,0.334,NA
1004,normal,ames,sc,2008,229.702,0,7.4,7.358,1353.879,142,211,280,4.227,790.828,318.675,1.994,1.863,1.81,1208.135,472.9,5.1,0.355,0.351,NA
1004,normal,ames,sc,2010,174.993,0,8,8,1060.214,127,195,243,3.037,722.879,243.455,1.994,1.802,1.748,945.083,432.8,5.7,0.349,0.328,NA
1004,normal,ames,sc,2012,200.666,0,7.9,7.9,1565.128,137,195,244,4.712,935.182,425.387,1.728,1.995,1.774,1845.987,91.5,1.2,0.344,0.341,NA
1004,normal,ames,sc,2014,186.486,0,7.9,7.9,1266.432,134,203,262,3.289,710.174,236.09,1.994,1.854,1.809,1109.589,321,4.1,0.352,0.34,NA
1004,normal,ames,sc,2016,213.153,0,8.6,8.6,1585.672,127,192,243,5.274,765.928,308.553,1.987,1.93,1.745,1520.57,327.7,4,0.351,0.301,NA
1004,reduced,ames,cc,2001,207.901,0,6.5,6.379,1508.012,134,199,248,4.334,564.031,288.024,1.994,1.914,1.728,1399.25,5242.6,46.7,0.345,0.362,NA
1004,reduced,ames,cc,2002,233.691,0,7.9,7.695,1508.096,130,195,248,4.648,629.433,333.321,1.993,1.919,1.778,1344.51,4164.7,35.4,0.34,0.356,NA
1004,reduced,ames,cc,2003,155.663,0,7.8,4.842,1120.766,126,198,254,2.286,556.853,256.822,1.994,1.863,1.744,1177.078,5473.9,46.9,0.349,0.346,NA
1004,reduced,ames,cc,2004,254.669,0,8,8,1500.787,127,201,266,3.862,548.465,280.146,1.994,1.884,1.85,1211.368,5095.8,43.9,0.347,0.359,NA
1004,reduced,ames,cc,2005,235.439,0,8,6.738,1505.074,131,199,253,4.483,621.453,359.918,1.994,1.902,1.755,1319.423,5459.4,47.1,0.348,0.349,NA
1004,reduced,ames,cc,2006,237.01,0,8,8,1539.147,138,201,256,4.855,540.794,338.526,1.992,1.948,1.775,1525.612,6908.3,60.3,0.357,0.357,NA
1004,reduced,ames,cc,2007,212.552,0,8,6.391,1519.579,139,202,256,4.574,558.03,309.708,1.993,1.906,1.79,1314.753,5828,49.9,0.35,0.378,NA
1004,reduced,ames,cc,2008,189.326,0,7.4,5.623,1177.03,142,211,279,3.154,548.2,264.053,1.994,1.817,1.799,1027.563,5767.9,49.1,0.355,0.384,NA
1004,reduced,ames,cc,2009,236.778,0,8,7.957,1503.24,133,203,266,4.179,487.534,270.353,1.994,1.899,1.852,1234.88,6520,55.8,0.358,0.365,NA
1004,reduced,ames,cc,2010,128.347,0,8,6.692,907.67,127,195,243,1.979,499.923,174.428,1.994,1.74,1.733,700.061,5691.8,48.9,0.35,0.355,NA
1004,reduced,ames,cc,2011,211.479,0,7.9,7.9,1494.753,139,204,260,4.265,561.564,253.86,1.994,1.914,1.77,1410.741,3488.6,28.4,0.351,0.346,NA
1004,reduced,ames,cc,2012,198.299,0,7.9,7.9,1527.608,137,195,244,4.467,673.439,413.469,1.888,1.965,1.767,1671.686,4925.3,43.2,0.347,0.372,NA
1004,reduced,ames,cc,2013,129.01,0,7.9,5.198,1506.003,150,211,265,3.862,512.006,308.601,1.989,1.929,1.85,1424.716,6771.6,61.6,0.339,0.372,NA
1004,reduced,ames,cc,2014,138.521,0,7.9,6.891,1077.984,134,205,265,1.974,429.102,167.277,1.994,1.766,1.801,768.797,7778.8,75.1,0.353,0.383,NA
1004,reduced,ames,cc,2015,219.302,0,8.9,8.9,1291.78,141,206,263,4.44,649.314,284.899,1.993,1.861,1.861,1101.479,2069,17.3,0.376,0.343,NA
1004,reduced,ames,cc,2016,212.308,0,8.6,8.6,1509.383,127,192,243,5.168,580.797,301.281,1.994,1.9,1.737,1236.994,4599,38.4,0.352,0.346,NA
1004,reduced,ames,sc,2001,211.384,0,7.5,7.5,1550.21,134,199,248,4.852,716.535,308.444,1.99,1.95,1.743,1616.204,628,6.7,0.347,0.34,NA
1004,reduced,ames,sc,2003,212.105,0,7.8,6.828,1301.878,126,198,253,3.576,703.705,352.401,1.986,1.902,1.744,1372.417,2979.9,31.9,0.35,0.337,NA
1004,reduced,ames,sc,2005,254.728,0,8,7.986,1546.987,131,199,253,5.241,819.343,391.087,1.987,1.954,1.769,1619.287,1104.8,15.7,0.348,0.323,NA
1004,reduced,ames,sc,2007,221.408,0,8,7.968,1572.385,139,203,256,5.243,764.828,336.056,1.987,1.957,1.803,1582.686,932.6,12.6,0.35,0.359,NA
1004,reduced,ames,sc,2009,238.996,0,8,8,1512.636,133,203,266,4.675,714.523,281.202,1.994,1.95,1.867,1540.315,788.3,9.2,0.358,0.336,NA
1004,reduced,ames,sc,2011,213.301,0,7.9,7.9,1506.951,139,204,260,4.4,635.152,257.04,1.994,1.929,1.774,1520.724,1782,19,0.351,0.334,NA
1004,reduced,ames,sc,2013,152.748,0,7.9,7.9,1558.28,150,211,265,4.907,763.594,351.918,1.918,1.974,1.864,1672.051,1240.1,13.6,0.337,0.338,NA
1004,reduced,ames,sc,2015,222.047,0,8.9,8.9,1508.652,141,206,263,4.72,761.011,291.625,1.993,1.884,1.867,1291.657,566.6,6.8,0.376,0.318,NA
1004,reduced,ames,sc,2002,236.057,0,7.9,7.9,1520.626,130,195,248,4.904,761.441,343.533,1.991,1.953,1.787,1585.537,1224.5,14.4,0.34,0.344,NA
1004,reduced,ames,sc,2004,259.692,0,8,8,1530.17,127,201,266,4.284,681.834,292.791,1.994,1.925,1.862,1387.411,1496.3,17.4,0.347,0.348,NA
1004,reduced,ames,sc,2006,233.736,0,8,8,1600.471,138,201,256,4.873,740.078,341.595,1.96,1.98,1.783,1773.637,989.4,11.5,0.356,0.339,NA
1004,reduced,ames,sc,2008,228.208,0,7.4,7.318,1335.723,142,211,279,4.18,746.268,314.678,1.994,1.855,1.806,1178.794,1155.6,12.8,0.355,0.358,NA
1004,reduced,ames,sc,2010,166.487,0,8,8,971.428,127,195,243,2.792,629.417,230.387,1.994,1.783,1.743,842.968,2061.3,25.2,0.35,0.343,NA
1005,normal,ames,cc,2001,210.541,0,6.5,6.5,1534.181,134,199,248,4.471,635.67,293.816,1.994,1.93,1.734,1486.906,2992,27.5,0.347,0.357,NA
1005,normal,ames,cc,2002,235.726,0,7.9,7.9,1516.278,130,195,248,4.882,730.439,342.173,1.992,1.944,1.786,1503.911,1743,14.9,0.339,0.348,NA
1005,normal,ames,cc,2003,224.576,0,7.8,7.8,1268.377,126,198,253,3.832,674.83,366.498,1.982,1.896,1.743,1327.481,3769.5,32.4,0.349,0.343,NA
1005,normal,ames,cc,2004,257.833,0,8,8,1503.283,127,201,266,4.103,643.642,288.237,1.994,1.909,1.855,1318.387,2462.7,21.3,0.346,0.354,NA
1005,normal,ames,cc,2005,253.789,0,8,8,1530.302,131,199,253,5.139,752.009,386.289,1.992,1.939,1.763,1509.59,2287.6,19.7,0.347,0.336,NA
1005,normal,ames,cc,2006,236.957,0,8,8,1584.153,138,201,256,5.002,671.188,343.861,1.974,1.971,1.779,1687.136,2836,24.6,0.354,0.351,NA
1005,normal,ames,cc,2007,221.01,0,8,8,1561.902,139,203,256,5.207,708.716,333.951,1.99,1.948,1.798,1502.203,2011.1,17.8,0.349,0.367,NA
1005,normal,ames,cc,2008,227.684,0,7.4,7.4,1272.259,142,211,279,4.113,678.436,310.765,1.994,1.843,1.802,1137.278,2610.8,23,0.355,0.371,NA
1005,normal,ames,cc,2009,238.5,0,8,8,1504.751,133,203,266,4.434,597.353,276.485,1.994,1.923,1.858,1364.563,3394.7,29,0.357,0.356,NA
1005,normal,ames,cc,2010,167.3,0,8,8,961.875,127,195,243,2.814,649.194,231.675,1.994,1.785,1.742,852.79,1683.6,14.5,0.349,0.341,NA
1005,normal,ames,cc,2011,212.707,0,7.9,7.9,1512.176,139,204,260,4.359,620.801,255.994,1.994,1.923,1.772,1485.973,2160.3,17.4,0.349,0.339,NA
1005,normal,ames,cc,2012,200.299,0,7.9,7.9,1561.864,137,195,244,4.674,839.822,423.852,1.764,1.991,1.773,1798.193,1018.6,8.9,0.344,0.356,NA
1005,normal,ames,cc,2013,152.631,0,7.9,7.9,1550.492,150,211,265,4.892,693.184,349.936,1.938,1.965,1.861,1602.441,2693,26.5,0.335,0.355,NA
1005,normal,ames,cc,2014,168.64,0,7.9,7.9,1099.323,134,203,262,2.705,577.702,211.355,1.994,1.815,1.797,903.319,2605.5,26.9,0.352,0.362,NA
1005,normal,ames,cc,2015,220.472,0,8.9,8.9,1363.574,141,206,263,4.577,716.922,288.085,1.993,1.871,1.864,1203.912,1158.6,9.6,0.375,0.333,NA
1005,normal,ames,cc,2016,213.362,0,8.6,8.6,1562.262,127,192,243,5.278,697.338,307.128,1.994,1.92,1.742,1396.031,1592.3,13.3,0.351,0.332,NA
1005,normal,ames,sc,2001,211.291,0,7.5,7.5,1548.526,134,199,248,4.844,726.933,307.872,1.991,1.949,1.743,1631.401,487.8,5.2,0.347,0.337,NA
1005,normal,ames,sc,2003,233.497,0,7.8,7.8,1517.208,126,198,253,4.274,808.481,382.591,1.981,1.938,1.752,1547.452,835.2,8.5,0.349,0.316,NA
1005,normal,ames,sc,2005,255.491,0,8,7.938,1566.555,131,199,253,5.346,872.67,395.316,1.978,1.964,1.771,1701.953,336.2,5.6,0.347,0.311,NA
1005,normal,ames,sc,2007,221.51,0,8,7.98,1576.752,139,203,256,5.25,825.01,336.847,1.984,1.962,1.805,1637.814,324.1,4.4,0.349,0.347,NA
1005,normal,ames,sc,2009,239.223,0,8,8,1517.455,133,203,266,4.724,752.012,282.259,1.994,1.958,1.869,1584.083,345.7,4.2,0.357,0.329,NA
1005,normal,ames,sc,2011,215.316,0,7.9,7.9,1508.845,139,204,260,4.553,679.841,259.734,1.994,1.941,1.776,1576.665,851.2,9.4,0.349,0.323,NA
1005,normal,ames,sc,2013,152.74,0,7.9,7.9,1563.62,150,211,265,4.904,826.411,352.742,1.9,1.98,1.865,1721.37,412.3,4.5,0.334,0.315,NA
1005,normal,ames,sc,2015,222.969,0,8.9,8.9,1511.278,141,206,263,4.772,805.901,292.818,1.993,1.891,1.868,1327.541,250.7,3.1,0.375,0.304,NA
1005,normal,ames,sc,2002,236.347,0,7.9,7.9,1527.935,130,195,248,4.935,809.952,345.383,1.986,1.961,1.789,1668.513,477.2,5.6,0.339,0.335,NA
1005,normal,ames,sc,2004,260.761,0,8,8,1530.695,127,201,266,4.408,746.566,296.189,1.994,1.939,1.866,1470.248,443,5.3,0.346,0.34,NA
1005,normal,ames,sc,2006,232.897,0,8,7.975,1603.304,138,201,256,4.82,778.129,340.692,1.955,1.983,1.783,1804.865,433.6,5.2,0.355,0.334,NA
1005,normal,ames,sc,2008,230.249,0,7.4,7.4,1353.594,142,211,280,4.238,790.764,319.087,1.994,1.863,1.81,1208.036,475,5.1,0.355,0.351,NA
1005,normal,ames,sc,2010,174.992,0,8,8,1060.155,127,195,243,3.037,722.87,243.454,1.994,1.802,1.748,945.071,432.9,5.7,0.349,0.328,NA
1005,normal,ames,sc,2012,197.01,0,7.9,7.489,1564.964,137,195,244,4.606,933.498,421.226,1.733,1.995,1.774,1846.1,91.5,1.2,0.344,0.341,NA
1005,normal,ames,sc,2014,186.489,0,7.9,7.9,1266.473,134,203,262,3.289,710.196,236.094,1.994,1.854,1.809,1109.61,320.7,4.1,0.352,0.34,NA
1005,normal,ames,sc,2016,213.153,0,8.6,8.6,1585.672,127,192,243,5.274,765.928,308.552,1.987,1.93,1.745,1520.57,327.7,4,0.351,0.301,NA
1005,reduced,ames,cc,2001,209.641,0,6.5,6.5,1508.092,134,199,248,4.377,564.561,289.46,1.994,1.914,1.728,1400.136,5241.1,46.6,0.345,0.362,NA
1005,reduced,ames,cc,2002,234.256,0,7.9,7.9,1507.685,130,195,248,4.694,629.657,334.964,1.993,1.919,1.778,1344.284,4169.6,35.4,0.34,0.356,NA
1005,reduced,ames,cc,2003,216.53,0,7.8,7.8,1166.586,126,198,253,3.647,598.696,351.113,1.982,1.876,1.738,1244.071,5529.9,47.4,0.35,0.346,NA
1005,reduced,ames,cc,2004,254.555,0,8,8,1383.086,127,200,266,3.651,488.128,272.876,1.994,1.869,1.837,1142.875,7605.7,65.3,0.347,0.361,NA
1005,reduced,ames,cc,2005,250.779,0,8,8,1518.268,131,199,253,4.912,632.61,377.314,1.994,1.907,1.755,1335.779,5260.6,39.6,0.348,0.348,NA
1005,reduced,ames,cc,2006,236.787,0,8,8,1537.528,138,201,256,4.826,533.668,337.695,1.992,1.945,1.774,1514.593,7240.2,62.9,0.357,0.358,NA
1005,reduced,ames,cc,2007,219.248,0,8,8,1524.678,139,202,256,4.999,563.375,324.041,1.993,1.908,1.789,1328.781,5816.6,49.1,0.35,0.378,NA
1005,reduced,ames,cc,2008,220.547,0,7.4,7.4,1158.925,142,211,278,3.85,549.038,295.539,1.994,1.82,1.789,1034.152,6245.1,53.1,0.355,0.384,NA
1005,reduced,ames,cc,2009,236.46,0,8,8,1500.388,133,203,266,4.145,472.886,269.421,1.994,1.894,1.851,1216.499,7144.3,61.3,0.358,0.366,NA
1005,reduced,ames,cc,2010,142.336,0,8,8,916.439,127,195,243,2.312,499.201,194.73,1.994,1.741,1.732,699.023,5651.9,48.5,0.35,0.355,NA
1005,reduced,ames,cc,2011,211.199,0,7.9,7.9,1466.594,139,204,260,4.24,546.274,253.065,1.994,1.912,1.769,1386.581,3933.3,31.9,0.351,0.347,NA
1005,reduced,ames,cc,2012,198.331,0,7.9,7.9,1531.79,137,195,244,4.47,675.799,413.634,1.886,1.966,1.768,1674.472,4828.1,42.3,0.347,0.371,NA
1005,reduced,ames,cc,2013,151.089,0,7.9,7.9,1513.927,150,211,265,4.645,528.943,339.282,1.982,1.932,1.84,1443.897,6762.7,61.5,0.339,0.372,NA
1005,reduced,ames,cc,2014,144.568,0,7.9,7.9,1060.89,134,205,265,2.119,414.195,174.841,1.994,1.757,1.798,749.958,8447.2,79.2,0.353,0.385,NA
1005,reduced,ames,cc,2015,218.819,0,8.9,8.9,1279.232,141,206,263,4.408,641.194,283.995,1.993,1.858,1.86,1085.833,2244.3,18.7,0.376,0.344,NA
1005,reduced,ames,cc,2016,212.343,0,8.6,8.6,1511.116,127,192,243,5.172,582.114,301.446,1.994,1.901,1.737,1239.323,4556.7,38,0.352,0.346,NA
1005,reduced,ames,sc,2001,211.383,0,7.5,7.5,1550.185,134,199,248,4.852,716.553,308.439,1.99,1.95,1.743,1616.058,628.9,6.6,0.347,0.34,NA
1005,reduced,ames,sc,2003,227.36,0,7.8,7.8,1321.234,126,198,253,3.971,713.044,371.363,1.982,1.905,1.744,1386.925,2954,31.5,0.35,0.337,NA
1005,reduced,ames,sc,2005,254.7,0,8,8,1544.354,131,199,253,5.226,811.868,390.432,1.988,1.951,1.769,1605.916,1220.7,17,0.348,0.325,NA
1005,reduced,ames,sc,2007,221.527,0,8,8,1572.405,139,203,256,5.251,765.019,336.313,1.987,1.957,1.803,1582.985,931.1,12.6,0.35,0.359,NA
1005,reduced,ames,sc,2009,238.982,0,8,8,1512.511,133,203,266,4.672,713.422,281.136,1.994,1.95,1.867,1538.426,806.2,9.4,0.358,0.337,NA
1005,reduced,ames,sc,2011,213.205,0,7.9,7.9,1513.594,139,204,260,4.393,633.048,256.912,1.994,1.928,1.774,1517.142,1837.7,19.7,0.351,0.334,NA
1005,reduced,ames,sc,2013,152.748,0,7.9,7.9,1558.266,150,211,265,4.907,763.457,351.916,1.918,1.974,1.864,1671.942,1242.4,13.6,0.337,0.338,NA
1005,reduced,ames,sc,2015,221.983,0,8.9,8.9,1526.531,141,206,263,4.716,759.403,291.541,1.993,1.884,1.867,1289.639,581.4,7,0.376,0.318,NA
1005,reduced,ames,sc,2002,236.038,0,7.9,7.9,1520.327,130,195,248,4.903,759.836,343.458,1.991,1.952,1.787,1582.25,1252.7,14.8,0.34,0.344,NA
1005,reduced,ames,sc,2004,259.289,0,8,8,1528.882,127,201,266,4.248,672.71,291.84,1.994,1.921,1.861,1373.079,1720.6,20.4,0.347,0.349,NA
1005,reduced,ames,sc,2006,233.743,0,8,8,1600.416,138,201,256,4.874,739.612,341.598,1.961,1.98,1.783,1773.338,996.9,11.7,0.356,0.34,NA
1005,reduced,ames,sc,2008,229.432,0,7.4,7.4,1335.979,142,211,279,4.204,745.745,315.536,1.994,1.855,1.806,1178.565,1178.7,13.1,0.355,0.359,NA
1005,reduced,ames,sc,2010,166.591,0,8,8,961.297,127,195,243,2.795,629.972,230.538,1.994,1.783,1.743,843.723,2046.4,25,0.35,0.343,NA
1005,reduced,ames,sc,2012,197.598,0,7.9,7.547,1564.523,137,195,244,4.627,897.747,422.1,1.738,1.995,1.774,1833.076,216.7,2.7,0.345,0.346,NA
